"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"OPATShortIVQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","OPATShortIVQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.storage.storageRemarksSpecification",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.preparation","OPATShortIVQuestionnaire.nursingAssessment.preparation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Preparation of Medication Administration","Preparation of Medication Administration","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.preparation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATShortIVQuestionnaire.nursingAssessment.preparation.id","OPATShortIVQuestionnaire.nursingAssessment.preparation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.preparation.extension","OPATShortIVQuestionnaire.nursingAssessment.preparation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.preparation.modifierExtension","OPATShortIVQuestionnaire.nursingAssessment.preparation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.preparation.medicationDissolvedClear","OPATShortIVQuestionnaire.nursingAssessment.preparation.medicationDissolvedClear","","","",1,1,"","","","code {[]} {[]}
","The medication was completely dissolved into a clear solution without visible particles (SNOMED 396076000) | Answers: 373066001 Yes | 373067005 No","The medication was completely dissolved into a clear solution without visible particles (SNOMED 396076000) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.preparation.medicationDissolvedClear",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration","OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration","","","",1,1,"","","","BackboneElement {[]} {[]}
","Medication Administration","Medication Administration","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.id","OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.extension","OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.modifierExtension","OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.administeredPerProcedure","OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.administeredPerProcedure","","","",1,1,"","","","code {[]} {[]}
","Was the medication administered exactly according to the procedure (no deviations)? (SNOMED 373149000) | Answers: 373066001 Yes | 373067005 No","Was the medication administered exactly according to the procedure (no deviations)? (SNOMED 373149000) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.administeredPerProcedure",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.deviationSpecification","OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.deviationSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify deviation (conditional: if administeredPerProcedure = No)","Specify deviation (conditional: if administeredPerProcedure = No)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.medicationAdministration.deviationSpecification",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters","","","",1,1,"","","","BackboneElement {[]} {[]}
","Vital Parameters","Vital Parameters","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.id","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.extension","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.modifierExtension","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bodyTemperature","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bodyTemperature","","","",1,1,"","","","decimal {[]} {[]}
","Body temperature (°C) (LOINC 8310-5)","Body temperature (°C) (LOINC 8310-5)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bodyTemperature",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.pulse","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.pulse","","","",1,1,"","","","decimal {[]} {[]}
","Pulse (beats/min) (SNOMED 364075005)","Pulse (beats/min) (SNOMED 364075005)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.pulse",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bloodPressureSystolic","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bloodPressureSystolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure - systolic (mmHg) (LOINC 8480-6)","Blood pressure - systolic (mmHg) (LOINC 8480-6)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bloodPressureSystolic",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bloodPressureDiastolic","OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bloodPressureDiastolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure - diastolic (mmHg) (LOINC 8462-4)","Blood pressure - diastolic (mmHg) (LOINC 8462-4)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.vitalParameters.bloodPressureDiastolic",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Dressing Observation at Insertion Site","Dressing Observation at Insertion Site","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.id","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.extension","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.modifierExtension","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.dressingObservation","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.dressingObservation","","","",1,1,"","","","code {[]} {[]}
","Dressing observation at insertion site (SNOMED 364554009) | Answers: 17621005 Normal | 263654008 Abnormal","Dressing observation at insertion site (SNOMED 364554009) | Answers: 17621005 Normal | 263654008 Abnormal","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.dressingObservation",1,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.bloody","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.bloody","","","",0,1,"","","","code {[]} {[]}
","Bloody (SNOMED 297968009) | Answers: 373066001 Yes | 373067005 No (conditional: if dressingObservation = Abnormal)","Bloody (SNOMED 297968009) | Answers: 373066001 Yes | 373067005 No (conditional: if dressingObservation = Abnormal)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.bloody",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.purulent","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.purulent","","","",0,1,"","","","code {[]} {[]}
","Purulent (SNOMED 225550006) | Answers: 373066001 Yes | 373067005 No","Purulent (SNOMED 225550006) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.purulent",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.loose","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.loose","","","",0,1,"","","","code {[]} {[]}
","Loose (SNOMED 78799005) | Answers: 373066001 Yes | 373067005 No","Loose (SNOMED 78799005) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.loose",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.serous","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.serous","","","",0,1,"","","","code {[]} {[]}
","Serous (SNOMED 447112000) | Answers: 373066001 Yes | 373067005 No","Serous (SNOMED 447112000) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.serous",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.moist","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.moist","","","",0,1,"","","","code {[]} {[]}
","Moist (SNOMED 17461003) | Answers: 373066001 Yes | 373067005 No","Moist (SNOMED 17461003) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.moist",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.other","OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.other","","","",0,1,"","","","string {[]} {[]}
","Other dressing observation problem, if applicable (SNOMED 1481000124102)","Other dressing observation problem, if applicable (SNOMED 1481000124102)","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.dressingObservation.other",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation","OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Insertion Site Observation","Insertion Site Observation","","","","","","","","","",,,,,"",,,,"OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation.id","OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation.extension","OPATShortIVQuestionnaire.nursingAssessment.insertionSiteObservation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
