"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Preparation of Medication Administration","Preparation of Medication Administration","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.id","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.extension","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.modifierExtension","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.medicationDissolvedClear","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.medicationDissolvedClear","","","",1,1,"","","","code {[]} {[]}
","The medication was completely dissolved into a clear solution without visible particles (SNOMED 396076000) | Answers: 373066001 Yes | 373067005 No","The medication was completely dissolved into a clear solution without visible particles (SNOMED 396076000) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.medicationDissolvedClear",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.weightEmptyInfusor","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.weightEmptyInfusor","","","",1,1,"","","","decimal {[]} {[]}
","Weight when disconnecting empty infusor (g) (SNOMED 1381260006)","Weight when disconnecting empty infusor (g) (SNOMED 1381260006)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.weightEmptyInfusor",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.weightFullInfusorBeforeAdministration","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.weightFullInfusorBeforeAdministration","","","",1,1,"","","","decimal {[]} {[]}
","Weight of full infusor just before new administration (g) (SNOMED 1381257004)","Weight of full infusor just before new administration (g) (SNOMED 1381257004)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.weightFullInfusorBeforeAdministration",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.additionalObservation","OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.additionalObservation","","","",0,1,"","","","string {[]} {[]}
","Additional observation during preparation, if applicable (SNOMED 396078004)","Additional observation during preparation, if applicable (SNOMED 396078004)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.preparation.additionalObservation",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration","OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration","","","",1,1,"","","","BackboneElement {[]} {[]}
","Medication Administration","Medication Administration","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.id","OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.extension","OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.modifierExtension","OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.administeredPerProcedure","OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.administeredPerProcedure","","","",1,1,"","","","code {[]} {[]}
","Was the medication administered exactly according to the procedure (no deviations)? (SNOMED 373149000) | Answers: 373066001 Yes | 373067005 No","Was the medication administered exactly according to the procedure (no deviations)? (SNOMED 373149000) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.administeredPerProcedure",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.deviationSpecification","OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.deviationSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify deviation (conditional: if administeredPerProcedure = No)","Specify deviation (conditional: if administeredPerProcedure = No)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.medicationAdministration.deviationSpecification",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters","","","",1,1,"","","","BackboneElement {[]} {[]}
","Vital Parameters","Vital Parameters","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.id","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.extension","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.modifierExtension","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bodyTemperature","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bodyTemperature","","","",1,1,"","","","decimal {[]} {[]}
","Body temperature (°C) (LOINC 8310-5)","Body temperature (°C) (LOINC 8310-5)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bodyTemperature",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.pulse","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.pulse","","","",1,1,"","","","decimal {[]} {[]}
","Pulse (beats/min) (SNOMED 364075005)","Pulse (beats/min) (SNOMED 364075005)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.pulse",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bloodPressureSystolic","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bloodPressureSystolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure - systolic (mmHg) (LOINC 8480-6)","Blood pressure - systolic (mmHg) (LOINC 8480-6)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bloodPressureSystolic",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bloodPressureDiastolic","OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bloodPressureDiastolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure - diastolic (mmHg) (LOINC 8462-4)","Blood pressure - diastolic (mmHg) (LOINC 8462-4)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.vitalParameters.bloodPressureDiastolic",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Dressing Observation at Insertion Site","Dressing Observation at Insertion Site","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.id","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.extension","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.modifierExtension","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.dressingObservation","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.dressingObservation","","","",1,1,"","","","code {[]} {[]}
","Dressing observation at insertion site (SNOMED 364554009) | Answers: 17621005 Normal | 263654008 Abnormal","Dressing observation at insertion site (SNOMED 364554009) | Answers: 17621005 Normal | 263654008 Abnormal","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.dressingObservation",1,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.bloody","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.bloody","","","",0,1,"","","","code {[]} {[]}
","Bloody (SNOMED 297968009) | Answers: 373066001 Yes | 373067005 No (conditional: if dressingObservation = Abnormal)","Bloody (SNOMED 297968009) | Answers: 373066001 Yes | 373067005 No (conditional: if dressingObservation = Abnormal)","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.bloody",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.purulent","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.purulent","","","",0,1,"","","","code {[]} {[]}
","Purulent (SNOMED 225550006) | Answers: 373066001 Yes | 373067005 No","Purulent (SNOMED 225550006) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.purulent",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.loose","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.loose","","","",0,1,"","","","code {[]} {[]}
","Loose (SNOMED 78799005) | Answers: 373066001 Yes | 373067005 No","Loose (SNOMED 78799005) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.loose",0,1,"",""
"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.serous","OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.serous","","","",0,1,"","","","code {[]} {[]}
","Serous (SNOMED 447112000) | Answers: 373066001 Yes | 373067005 No","Serous (SNOMED 447112000) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"OPATContinuousInfusionQuestionnaire.nursingAssessment.dressingObservation.serous",0,1,"",""
