"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ONCOAzacitidineQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","ONCOAzacitidineQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.storage.storageRemarksSpecification",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters","","","",1,1,"","","","BackboneElement {[]} {[]}
","Observation Parameters","Observation Parameters","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.id","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.extension","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.modifierExtension","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bodyTemperature","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bodyTemperature","","","",1,1,"","","","decimal {[]} {[]}
","Body temperature (°C) (LOINC 8310-5)","Body temperature (°C) (LOINC 8310-5)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bodyTemperature",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.pulse","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.pulse","","","",1,1,"","","","decimal {[]} {[]}
","Pulse (beats/min) (SNOMED 364075005)","Pulse (beats/min) (SNOMED 364075005)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.pulse",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure systolic (mmHg) (LOINC 8480-6)","Blood pressure systolic (mmHg) (LOINC 8480-6)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure diastolic (mmHg) (LOINC 8462-4)","Blood pressure diastolic (mmHg) (LOINC 8462-4)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.oxygenSaturation","ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.oxygenSaturation","","","",0,1,"","","","decimal {[]} {[]}
","Oxygen saturation (%) (LOINC 2708-6) — Only measure if cough or shortness of breath is present","Oxygen saturation (%) (LOINC 2708-6) — Only measure if cough or shortness of breath is present","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.observationParameters.oxygenSaturation",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications","","","",1,1,"","","","BackboneElement {[]} {[]}
","Contraindications","Contraindications","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.id","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.extension","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.modifierExtension","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.anyContraindication","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.anyContraindication","","","",1,1,"","","","code {[]} {[]}
","Are there contraindications for administration? (SNOMED 395008009) | Answers: 373066001 Yes | 373067005 No","Are there contraindications for administration? (SNOMED 395008009) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.anyContraindication",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell","","","",0,1,"","","","code {[]} {[]}
","Fever, chills, feeling unwell (SNOMED 39104002) | Answers: 373066001 Yes | 373067005 No (conditional: if anyContraindication = Yes)","Fever, chills, feeling unwell (SNOMED 39104002) | Answers: 373066001 Yes | 373067005 No (conditional: if anyContraindication = Yes)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.noOralIntake","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.noOralIntake","","","",0,1,"","","","code {[]} {[]}
","No oral intake due to reduced appetite or taste changes (SNOMED 247318005) | Answers: 373066001 Yes | 373067005 No","No oral intake due to reduced appetite or taste changes (SNOMED 247318005) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.noOralIntake",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.severeNausea","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.severeNausea","","","",0,1,"","","","code {[]} {[]}
","Severe nausea (nausea with insufficient oral intake) (SNOMED 73335002) | Answers: 373066001 Yes | 373067005 No","Severe nausea (nausea with insufficient oral intake) (SNOMED 73335002) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.severeNausea",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.increasedDyspnea","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.increasedDyspnea","","","",0,1,"","","","code {[]} {[]}
","Increased or severe shortness of breath (at rest or impacting daily activities) (SNOMED 297216006) | Answers: 373066001 Yes | 373067005 No","Increased or severe shortness of breath (at rest or impacting daily activities) (SNOMED 297216006) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.increasedDyspnea",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.newOrIncreasedCough","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.newOrIncreasedCough","","","",0,1,"","","","code {[]} {[]}
","New or increased productive/dry cough, with or without dyspnea (SNOMED 11833005) | Answers: 373066001 Yes | 373067005 No","New or increased productive/dry cough, with or without dyspnea (SNOMED 11833005) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.newOrIncreasedCough",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.generalDeterioration","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.generalDeterioration","","","",0,1,"","","","code {[]} {[]}
","General deterioration (SNOMED 154091000119106) | Answers: 373066001 Yes | 373067005 No","General deterioration (SNOMED 154091000119106) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.generalDeterioration",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation","","","",0,1,"","","","code {[]} {[]}
","Decision after consultation with hospital (SNOMED 182836005) | Answers: Administration | No administration | Other","Decision after consultation with hospital (SNOMED 182836005) | Answers: Administration | No administration | Other","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification","ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify if decision = Other (SNOMED 438833006)","Specify if decision = Other (SNOMED 438833006)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden","","","",1,1,"","","","BackboneElement {[]} {[]}
","Symptom Burden","Symptom Burden","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.id","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.extension","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.modifierExtension","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.nausea","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.nausea","","","",1,1,"","","","code {[]} {[]}
","Nausea (SNOMED 422587007) | Answers: 444431007 Grade 0 (None) | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Nausea (SNOMED 422587007) | Answers: 444431007 Grade 0 (None) | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.nausea",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.vomiting","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.vomiting","","","",1,1,"","","","code {[]} {[]}
","Vomiting (SNOMED 249497008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (<=2 times) | 444457005 Grade 2 (3-5 times) | 444447009 Grade 3 (6+ times)","Vomiting (SNOMED 249497008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (<=2 times) | 444457005 Grade 2 (3-5 times) | 444447009 Grade 3 (6+ times)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.vomiting",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges","","","",1,1,"","","","code {[]} {[]}
","Reduced appetite or taste changes (SNOMED 64379006) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Reduced appetite or taste changes (SNOMED 64379006) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.diarrhea","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.diarrhea","","","",1,1,"","","","code {[]} {[]}
","Diarrhea (SNOMED 62315008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (1-3x more) | 444457005 Grade 2 (4-6x more) | 444447009 Grade 3 (>6x or impacting daily life)","Diarrhea (SNOMED 62315008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (1-3x more) | 444457005 Grade 2 (4-6x more) | 444447009 Grade 3 (>6x or impacting daily life)","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.diarrhea",1,1,"",""
"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.constipation","ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.constipation","","","",1,1,"","","","code {[]} {[]}
","Constipation (SNOMED 14760008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Constipation (SNOMED 14760008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCOAzacitidineQuestionnaire.nursingAssessment.symptomBurden.constipation",1,1,"",""
