"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ONCODaratumumabQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","ONCODaratumumabQuestionnaire.nursingAssessment.storage.storageRemarksSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","Specify remarks or concerns (conditional: if medicationStorageRemarks = concern)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.storage.storageRemarksSpecification",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters","","","",1,1,"","","","BackboneElement {[]} {[]}
","Observation Parameters","Observation Parameters","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.id","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.extension","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.modifierExtension","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bodyTemperature","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bodyTemperature","","","",1,1,"","","","decimal {[]} {[]}
","Body temperature (°C) (LOINC 8310-5)","Body temperature (°C) (LOINC 8310-5)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bodyTemperature",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.pulse","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.pulse","","","",1,1,"","","","decimal {[]} {[]}
","Pulse (beats/min) (SNOMED 364075005)","Pulse (beats/min) (SNOMED 364075005)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.pulse",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure systolic (mmHg) (LOINC 8480-6)","Blood pressure systolic (mmHg) (LOINC 8480-6)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bloodPressureSystolic",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic","ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic","","","",1,1,"","","","decimal {[]} {[]}
","Blood pressure diastolic (mmHg) (LOINC 8462-4)","Blood pressure diastolic (mmHg) (LOINC 8462-4)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.observationParameters.bloodPressureDiastolic",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake","ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake","","","",1,1,"","","","BackboneElement {[]} {[]}
","Pre-Medication Intake","Pre-Medication Intake","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.id","ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.extension","ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.modifierExtension","ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.preMedicationTakenCorrectly","ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.preMedicationTakenCorrectly","","","",1,1,"","","","code {[]} {[]}
","Was pre-medication taken correctly (dexamethasone, H1 antihistamine, paracetamol before administration)? (SNOMED 182833002) | Answers: 31874001 True (yes) | 64100000 False (no)","Was pre-medication taken correctly (dexamethasone, H1 antihistamine, paracetamol before administration)? (SNOMED 182833002) | Answers: 31874001 True (yes) | 64100000 False (no)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.preMedicationIntake.preMedicationTakenCorrectly",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications","","","",1,1,"","","","BackboneElement {[]} {[]}
","Contraindications","Contraindications","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.id","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.extension","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.modifierExtension","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.anyContraindication","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.anyContraindication","","","",1,1,"","","","code {[]} {[]}
","Are there contraindications for administration? (SNOMED 395008009) | Answers: 373066001 Yes | 373067005 No","Are there contraindications for administration? (SNOMED 395008009) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.anyContraindication",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell","","","",0,1,"","","","code {[]} {[]}
","Fever, chills, feeling unwell (SNOMED 39104002) | Answers: 373066001 Yes | 373067005 No (conditional: if anyContraindication = Yes)","Fever, chills, feeling unwell (SNOMED 39104002) | Answers: 373066001 Yes | 373067005 No (conditional: if anyContraindication = Yes)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.feverChillsUnwell",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.preMedicationNotTaken","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.preMedicationNotTaken","","","",0,1,"","","","code {[]} {[]}
","Pre-medication not taken (SNOMED 371900001) | Answers: 373066001 Yes | 373067005 No","Pre-medication not taken (SNOMED 371900001) | Answers: 373066001 Yes | 373067005 No","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.preMedicationNotTaken",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation","","","",0,1,"","","","code {[]} {[]}
","Decision after consultation with hospital (SNOMED 182836005) | Answers: Administration | No administration | Other","Decision after consultation with hospital (SNOMED 182836005) | Answers: Administration | No administration | Other","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.decisionAfterConsultation",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification","ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification","","","",0,1,"","","","string {[]} {[]}
","Specify if decision = Other (SNOMED 438833006)","Specify if decision = Other (SNOMED 438833006)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.contraindications.decisionOtherSpecification",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden","","","",1,1,"","","","BackboneElement {[]} {[]}
","Symptom Burden","Symptom Burden","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.id","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.extension","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.modifierExtension","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.nausea","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.nausea","","","",1,1,"","","","code {[]} {[]}
","Nausea (SNOMED 422587007) | Answers: 444431007 Grade 0 (None) | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Nausea (SNOMED 422587007) | Answers: 444431007 Grade 0 (None) | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.nausea",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.vomiting","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.vomiting","","","",1,1,"","","","code {[]} {[]}
","Vomiting (SNOMED 249497008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (<=2 times) | 444457005 Grade 2 (3-5 times) | 444447009 Grade 3 (6+ times)","Vomiting (SNOMED 249497008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (<=2 times) | 444457005 Grade 2 (3-5 times) | 444447009 Grade 3 (6+ times)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.vomiting",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges","","","",1,1,"","","","code {[]} {[]}
","Reduced appetite or taste changes (SNOMED 64379006) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","Reduced appetite or taste changes (SNOMED 64379006) | Answers: 444431007 Grade 0 | 444456001 Grade 1 | 444457005 Grade 2 | 444447009 Grade 3","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.reducedAppetiteOrTasteChanges",1,1,"",""
"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.diarrhea","ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.diarrhea","","","",1,1,"","","","code {[]} {[]}
","Diarrhea (SNOMED 62315008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (1-3x more) | 444457005 Grade 2 (4-6x more) | 444447009 Grade 3 (>6x or impacting daily life)","Diarrhea (SNOMED 62315008) | Answers: 444431007 Grade 0 | 444456001 Grade 1 (1-3x more) | 444457005 Grade 2 (4-6x more) | 444447009 Grade 3 (>6x or impacting daily life)","","","","","","","","","",,,,,"",,,,"ONCODaratumumabQuestionnaire.nursingAssessment.symptomBurden.diarrhea",1,1,"",""
